pointId,collectedAt,slotHour,lat,lng,currentSpeedKph,freeFlowSpeedKph,currentTravelTimeSec,freeFlowTravelTimeSec,confidence,frc,roadClosure,segmentIndex,totalPoints,speedRatio,delaySeconds,congestionLevel,measurementMode
p-5-2,2026-05-14T07:00:00.000Z,10,45.764122470532214,21.20667230365953,34,34,23,23,1,FRC2,false,4,7,1,0,low,relative
p-5-2,2026-05-14T07:00:00.000Z,10,45.76383817252544,21.20771568296658,34,34,23,23,1,FRC2,false,5,7,1,0,low,relative
p-5-2,2026-05-14T07:00:00.000Z,10,45.76378320729739,21.207912825329203,34,34,23,23,1,FRC2,false,6,7,1,0,low,relative
p-5-2,2026-05-14T07:00:00.000Z,10,45.76451406498264,21.205187700969446,34,34,23,23,1,FRC2,false,0,7,1,0,low,absolute
p-5-2,2026-05-14T07:00:00.000Z,10,45.764389342126904,21.205689274055345,34,34,23,23,1,FRC2,false,1,7,1,0,low,absolute
p-5-2,2026-05-14T07:00:00.000Z,10,45.764354492183934,21.20580595014752,34,34,23,23,1,FRC2,false,2,7,1,0,low,absolute
p-5-2,2026-05-14T07:00:00.000Z,10,45.764166734817984,21.206507347805086,34,34,23,23,1,FRC2,false,3,7,1,0,low,absolute
p-5-2,2026-05-14T07:00:00.000Z,10,45.764122470532214,21.20667230365953,34,34,23,23,1,FRC2,false,4,7,1,0,low,absolute
p-5-2,2026-05-14T07:00:00.000Z,10,45.76383817252544,21.20771568296658,34,34,23,23,1,FRC2,false,5,7,1,0,low,absolute
p-5-2,2026-05-14T07:00:00.000Z,10,45.76378320729739,21.207912825329203,34,34,23,23,1,FRC2,false,6,7,1,0,low,absolute
p-5-3,2026-05-14T07:00:00.000Z,10,45.76101248032056,21.21608685730402,50,50,15,15,1,FRC2,false,0,4,1,0,low,relative
p-5-3,2026-05-14T07:00:00.000Z,10,45.76141883259338,21.215036772474434,50,50,15,15,1,FRC2,false,1,4,1,0,low,relative
p-5-3,2026-05-14T07:00:00.000Z,10,45.76170583281827,21.214295141681617,50,50,15,15,1,FRC2,false,2,4,1,0,low,relative
p-5-3,2026-05-14T07:00:00.000Z,10,45.7619646463435,21.213607155069155,50,50,15,15,1,FRC2,false,3,4,1,0,low,relative
p-5-3,2026-05-14T07:00:00.000Z,10,45.76101248032056,21.21608685730402,50,50,15,15,1,FRC2,false,0,4,1,0,low,absolute
p-5-3,2026-05-14T07:00:00.000Z,10,45.76141883259338,21.215036772474434,50,50,15,15,1,FRC2,false,1,4,1,0,low,absolute
p-5-3,2026-05-14T07:00:00.000Z,10,45.76170583281827,21.214295141681617,50,50,15,15,1,FRC2,false,2,4,1,0,low,absolute
p-5-3,2026-05-14T07:00:00.000Z,10,45.7619646463435,21.213607155069155,50,50,15,15,1,FRC2,false,3,4,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.762885980002515,21.220709644542268,46,46,23,23,1,FRC1,false,0,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76294901560308,21.22081290958934,46,46,23,23,1,FRC1,false,1,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76307643150212,21.221014075265487,46,46,23,23,1,FRC1,false,2,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76330307788012,21.221415065513327,46,46,23,23,1,FRC1,false,3,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76342511335809,21.2216524410112,46,46,23,23,1,FRC1,false,4,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.763501538890445,21.221821420179168,46,46,23,23,1,FRC1,false,5,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76355252816979,21.221939437375852,46,46,23,23,1,FRC1,false,6,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76360345892869,21.222068183408624,46,46,23,23,1,FRC1,false,7,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76367052841049,21.222255938039694,46,46,23,23,1,FRC1,false,8,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76372549374959,21.222423576103182,46,46,23,23,1,FRC1,false,9,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76377244813998,21.222599260793686,46,46,23,23,1,FRC1,false,10,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76381671270346,21.222765557752666,46,46,23,23,1,FRC1,false,11,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.7638824370368,21.223039143072214,46,46,23,23,1,FRC1,false,12,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76392535662191,21.223248355375404,46,46,23,23,1,FRC1,false,13,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.763984356379176,21.223534010635575,46,46,23,23,1,FRC1,false,14,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.764024586108484,21.223737858520764,46,46,23,23,1,FRC1,false,15,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.76409697615883,21.224087886797264,46,46,23,23,1,FRC1,false,16,17,1,0,low,relative
p-5-4,2026-05-14T07:00:00.000Z,10,45.762885980002515,21.220709644542268,46,46,23,23,1,FRC1,false,0,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76294901560308,21.22081290958934,46,46,23,23,1,FRC1,false,1,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76307643150212,21.221014075265487,46,46,23,23,1,FRC1,false,2,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76330307788012,21.221415065513327,46,46,23,23,1,FRC1,false,3,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76342511335809,21.2216524410112,46,46,23,23,1,FRC1,false,4,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.763501538890445,21.221821420179168,46,46,23,23,1,FRC1,false,5,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76355252816979,21.221939437375852,46,46,23,23,1,FRC1,false,6,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76360345892869,21.222068183408624,46,46,23,23,1,FRC1,false,7,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76367052841049,21.222255938039694,46,46,23,23,1,FRC1,false,8,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76372549374959,21.222423576103182,46,46,23,23,1,FRC1,false,9,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76377244813998,21.222599260793686,46,46,23,23,1,FRC1,false,10,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76381671270346,21.222765557752666,46,46,23,23,1,FRC1,false,11,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.7638824370368,21.223039143072214,46,46,23,23,1,FRC1,false,12,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76392535662191,21.223248355375404,46,46,23,23,1,FRC1,false,13,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.763984356379176,21.223534010635575,46,46,23,23,1,FRC1,false,14,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.764024586108484,21.223737858520764,46,46,23,23,1,FRC1,false,15,17,1,0,low,absolute
p-5-4,2026-05-14T07:00:00.000Z,10,45.76409697615883,21.224087886797264,46,46,23,23,1,FRC1,false,16,17,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76780786368683,21.229692362535218,32,32,69,69,1,FRC4,false,0,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.767693848128815,21.22979160426877,32,32,69,69,1,FRC4,false,1,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76699513231138,21.230365596998098,32,32,69,69,1,FRC4,false,2,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.766838197781084,21.230486296403825,32,32,69,69,1,FRC4,false,3,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76679130444156,21.230523847330034,32,32,69,69,1,FRC4,false,4,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.766670562681455,21.230600290286958,32,32,69,69,1,FRC4,false,5,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76665044877445,21.230612360227525,32,32,69,69,1,FRC4,false,6,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76660618645943,21.23064186452669,32,32,69,69,1,FRC4,false,7,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.7664787786221,21.230704896438567,32,32,69,69,1,FRC4,false,8,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.766246824276614,21.230715625274627,32,32,69,69,1,FRC4,false,9,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76606170448765,21.230715625274627,32,32,69,69,1,FRC4,false,10,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76604965940112,21.23071428417012,32,32,69,69,1,FRC4,false,11,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76596113378251,21.230742447364776,32,32,69,69,1,FRC4,false,12,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.765887401307346,21.23078804491803,32,32,69,69,1,FRC4,false,13,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76583103478159,21.230820231426208,32,32,69,69,1,FRC4,false,14,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76567281059903,21.23104687808805,32,32,69,69,1,FRC4,false,15,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76559235348853,21.231148802030617,32,32,69,69,1,FRC4,false,16,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76546359848162,21.231292300212942,32,32,69,69,1,FRC4,false,17,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.765286545243825,21.23149748920264,32,32,69,69,1,FRC4,false,18,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76496202414503,21.231771074522243,32,32,69,69,1,FRC4,false,19,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76493115068808,21.23173620580505,32,32,69,69,1,FRC4,false,20,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76489764595127,21.231710724819408,32,32,69,69,1,FRC4,false,21,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76486010658877,21.23169463156532,32,32,69,69,1,FRC4,false,22,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76482122233149,21.23168926714729,32,32,69,69,1,FRC4,false,23,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76478233804709,21.23169463156532,32,32,69,69,1,FRC4,false,24,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76474608500568,21.231710724819408,32,32,69,69,1,FRC4,false,25,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76471123528556,21.23173620580505,32,32,69,69,1,FRC4,false,26,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.764681706562726,21.231771074522243,32,32,69,69,1,FRC4,false,27,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.764656270917655,21.23181398986648,32,32,69,69,1,FRC4,false,28,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.764638787559505,21.231862269628778,32,32,69,69,1,FRC4,false,29,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.764626742165774,21.231915913809075,32,32,69,69,1,FRC4,false,30,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.764622707543,21.23197089909388,32,32,69,69,1,FRC4,false,31,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.764626742165774,21.232025884378714,32,32,69,69,1,FRC4,false,32,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.764638787559505,21.232078187454505,32,32,69,69,1,FRC4,false,33,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76450874394761,21.23233567951999,32,32,69,69,1,FRC4,false,34,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.764493950298046,21.2324040758499,32,32,69,69,1,FRC4,false,35,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.764389342126904,21.232484542120346,32,32,69,69,1,FRC4,false,36,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76408224087349,21.232720576513742,32,32,69,69,1,FRC4,false,37,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.7639400919487,21.232827864874338,32,32,69,69,1,FRC4,false,38,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76381671270346,21.232897602308753,32,32,69,69,1,FRC4,false,39,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.763726838645475,21.232935153234962,32,32,69,69,1,FRC4,false,40,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76357533299295,21.232986115206245,32,32,69,69,1,FRC4,false,41,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76344926313594,21.233002208460334,32,32,69,69,1,FRC4,false,42,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.7631501676926,21.23301964281893,32,32,69,69,1,FRC4,false,43,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76308181114818,21.233006231773857,32,32,69,69,1,FRC4,false,44,45,1,0,low,relative
p-5-5,2026-05-14T07:00:00.000Z,10,45.76780786368683,21.229692362535218,32,32,69,69,1,FRC4,false,0,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.767693848128815,21.22979160426877,32,32,69,69,1,FRC4,false,1,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76699513231138,21.230365596998098,32,32,69,69,1,FRC4,false,2,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.766838197781084,21.230486296403825,32,32,69,69,1,FRC4,false,3,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76679130444156,21.230523847330034,32,32,69,69,1,FRC4,false,4,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.766670562681455,21.230600290286958,32,32,69,69,1,FRC4,false,5,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76665044877445,21.230612360227525,32,32,69,69,1,FRC4,false,6,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76660618645943,21.23064186452669,32,32,69,69,1,FRC4,false,7,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.7664787786221,21.230704896438567,32,32,69,69,1,FRC4,false,8,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.766246824276614,21.230715625274627,32,32,69,69,1,FRC4,false,9,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76606170448765,21.230715625274627,32,32,69,69,1,FRC4,false,10,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76604965940112,21.23071428417012,32,32,69,69,1,FRC4,false,11,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76596113378251,21.230742447364776,32,32,69,69,1,FRC4,false,12,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.765887401307346,21.23078804491803,32,32,69,69,1,FRC4,false,13,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76583103478159,21.230820231426208,32,32,69,69,1,FRC4,false,14,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76567281059903,21.23104687808805,32,32,69,69,1,FRC4,false,15,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76559235348853,21.231148802030617,32,32,69,69,1,FRC4,false,16,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76546359848162,21.231292300212942,32,32,69,69,1,FRC4,false,17,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.765286545243825,21.23149748920264,32,32,69,69,1,FRC4,false,18,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76496202414503,21.231771074522243,32,32,69,69,1,FRC4,false,19,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76493115068808,21.23173620580505,32,32,69,69,1,FRC4,false,20,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76489764595127,21.231710724819408,32,32,69,69,1,FRC4,false,21,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76486010658877,21.23169463156532,32,32,69,69,1,FRC4,false,22,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76482122233149,21.23168926714729,32,32,69,69,1,FRC4,false,23,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76478233804709,21.23169463156532,32,32,69,69,1,FRC4,false,24,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76474608500568,21.231710724819408,32,32,69,69,1,FRC4,false,25,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76471123528556,21.23173620580505,32,32,69,69,1,FRC4,false,26,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.764681706562726,21.231771074522243,32,32,69,69,1,FRC4,false,27,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.764656270917655,21.23181398986648,32,32,69,69,1,FRC4,false,28,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.764638787559505,21.231862269628778,32,32,69,69,1,FRC4,false,29,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.764626742165774,21.231915913809075,32,32,69,69,1,FRC4,false,30,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.764622707543,21.23197089909388,32,32,69,69,1,FRC4,false,31,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.764626742165774,21.232025884378714,32,32,69,69,1,FRC4,false,32,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.764638787559505,21.232078187454505,32,32,69,69,1,FRC4,false,33,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76450874394761,21.23233567951999,32,32,69,69,1,FRC4,false,34,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.764493950298046,21.2324040758499,32,32,69,69,1,FRC4,false,35,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.764389342126904,21.232484542120346,32,32,69,69,1,FRC4,false,36,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76408224087349,21.232720576513742,32,32,69,69,1,FRC4,false,37,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.7639400919487,21.232827864874338,32,32,69,69,1,FRC4,false,38,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76381671270346,21.232897602308753,32,32,69,69,1,FRC4,false,39,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.763726838645475,21.232935153234962,32,32,69,69,1,FRC4,false,40,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76357533299295,21.232986115206245,32,32,69,69,1,FRC4,false,41,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76344926313594,21.233002208460334,32,32,69,69,1,FRC4,false,42,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.7631501676926,21.23301964281893,32,32,69,69,1,FRC4,false,43,45,1,0,low,absolute
p-5-5,2026-05-14T07:00:00.000Z,10,45.76308181114818,21.233006231773857,32,32,69,69,1,FRC4,false,44,45,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.7388453377955,21.209738068564292,52,52,39,39,1,FRC1,false,0,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73879034794849,21.209778301699515,52,52,39,39,1,FRC1,false,1,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73874074004003,21.209795736058112,52,52,39,39,1,FRC1,false,2,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73867100809417,21.209799759371634,52,52,39,39,1,FRC1,false,3,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.738522125418314,21.209776960595008,52,52,39,39,1,FRC1,false,4,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73837464635277,21.20975013850486,52,52,39,39,1,FRC1,false,5,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73823114492855,21.209724657519217,52,52,39,39,1,FRC1,false,6,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.737911965550516,21.209668331129848,52,52,39,39,1,FRC1,false,7,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.737683929019724,21.209628097994624,52,52,39,39,1,FRC1,false,8,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73711529615903,21.209542267306148,52,52,39,39,1,FRC1,false,9,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73683232310135,21.20949532864836,52,52,39,39,1,FRC1,false,10,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73656011301601,21.209445707781583,52,52,39,39,1,FRC1,false,11,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.736458202086,21.20942559121397,52,52,39,39,1,FRC1,false,12,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73615375523806,21.209366582615644,52,52,39,39,1,FRC1,false,13,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73604646131457,21.209346466047975,52,52,39,39,1,FRC1,false,14,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.735587797943474,21.209261976464006,52,52,39,39,1,FRC1,false,15,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73475634397313,21.20911981938619,52,52,39,39,1,FRC1,false,16,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73395968806576,21.20896827457682,52,52,39,39,1,FRC1,false,17,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.73379610805057,21.208929382546103,52,52,39,39,1,FRC1,false,18,19,1,0,low,relative
p-1-1,2026-05-14T09:00:00.000Z,12,45.7388453377955,21.209738068564292,52,52,39,39,1,FRC1,false,0,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73879034794849,21.209778301699515,52,52,39,39,1,FRC1,false,1,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73874074004003,21.209795736058112,52,52,39,39,1,FRC1,false,2,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73867100809417,21.209799759371634,52,52,39,39,1,FRC1,false,3,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.738522125418314,21.209776960595008,52,52,39,39,1,FRC1,false,4,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73837464635277,21.20975013850486,52,52,39,39,1,FRC1,false,5,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73823114492855,21.209724657519217,52,52,39,39,1,FRC1,false,6,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.737911965550516,21.209668331129848,52,52,39,39,1,FRC1,false,7,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.737683929019724,21.209628097994624,52,52,39,39,1,FRC1,false,8,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73711529615903,21.209542267306148,52,52,39,39,1,FRC1,false,9,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73683232310135,21.20949532864836,52,52,39,39,1,FRC1,false,10,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73656011301601,21.209445707781583,52,52,39,39,1,FRC1,false,11,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.736458202086,21.20942559121397,52,52,39,39,1,FRC1,false,12,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73615375523806,21.209366582615644,52,52,39,39,1,FRC1,false,13,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73604646131457,21.209346466047975,52,52,39,39,1,FRC1,false,14,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.735587797943474,21.209261976464006,52,52,39,39,1,FRC1,false,15,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73475634397313,21.20911981938619,52,52,39,39,1,FRC1,false,16,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73395968806576,21.20896827457682,52,52,39,39,1,FRC1,false,17,19,1,0,low,absolute
p-1-1,2026-05-14T09:00:00.000Z,12,45.73379610805057,21.208929382546103,52,52,39,39,1,FRC1,false,18,19,1,0,low,absolute
p-1-2,2026-05-14T09:00:00.000Z,12,45.7388453377955,21.209738068564292,52,52,39,39,1,FRC1,false,0,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.73879034794849,21.209778301699515,52,52,39,39,1,FRC1,false,1,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.73874074004003,21.209795736058112,52,52,39,39,1,FRC1,false,2,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.73867100809417,21.209799759371634,52,52,39,39,1,FRC1,false,3,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.738522125418314,21.209776960595008,52,52,39,39,1,FRC1,false,4,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.73837464635277,21.20975013850486,52,52,39,39,1,FRC1,false,5,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.73823114492855,21.209724657519217,52,52,39,39,1,FRC1,false,6,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.737911965550516,21.209668331129848,52,52,39,39,1,FRC1,false,7,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.737683929019724,21.209628097994624,52,52,39,39,1,FRC1,false,8,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.73711529615903,21.209542267306148,52,52,39,39,1,FRC1,false,9,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.73683232310135,21.20949532864836,52,52,39,39,1,FRC1,false,10,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.73656011301601,21.209445707781583,52,52,39,39,1,FRC1,false,11,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.736458202086,21.20942559121397,52,52,39,39,1,FRC1,false,12,19,1,0,low,relative
p-1-2,2026-05-14T09:00:00.000Z,12,45.73615375523806,21.209366582615644,52,52,39,39,1,FRC1,false,13,19,1,0,low,relative
